NlmUniqueID	embargo	sherpa_id	embargo_published_version	embargo_accepted_version	oa_status
9200436	12	5514		12.0	green
9200492	12	7547		12.0	green
9200566	12	23055		12.0	green
9200608	12	14556		12.0	green
9200621	0	8778	0.0	12.0	green
9200672	0	8851	0.0	12.0	green
9201340	0	2006		0.0	green
9201341	12	15664		12.0	green
9201390	0	11748	2.0	0.0	green
9201927	12	13850		12.0	green
9202144	0	9439		0.0	green
9202792	12	4772		12.0	green
9202814	12	17389		12.0	green
9202882	12	4834		12.0	green
9202990	0	4146	0.0	0.0	green
9202994	0	13990	0.0	12.0	green
9203012	12	13901		12.0	green
9203131	0	24909		0.0	green
9203213	12	3837		12.0	green
9203244	0	8995		0.0	green
9203369	12	14157		12.0	green
9204109	0	8725	0.0	12.0	green
9204210	12	10772		12.0	green
9204243	12	1084		12.0	green
9204265	0	9373		0.0	green
9204360	12	16232		12.0	green
9204382	0	2067		0.0	green
9204583	12	13868		12.0	green
9204966	0	1343	0.0	0.0	green
9205717	12	41230		12.0	green
9205811	12	927		12.0	green
9205857	12	1384		12.0	green
9205968	12	6773		12.0	green
9206090	12	7080		12.0	green
9206091	12	14072		12.0	green
9206092	0	9019		0.0	green
9206495	12	14847		12.0	green
9206498	0	9522		0.0	green
9206499	12	3220		12.0	green
9206500	0	12255		0.0	green
9206575	12	7150		12.0	green
9206865	12	16385		12.0	green
9207179	12	20617		12.0	green
9207282	12	4631		12.0	green
9207302	12	7040		12.0	green
9207397	12	6981		12.0	green
9207852	12	16732		12.0	green
9207893	0	8741	0.0	12.0	green
9207930	0	12270	0.0	0.0	green
9208117	0	977	0.0	0.0	green
9208188	12	16757		12.0	green
9208369	12	7545		12.0	green
9208478	12	16130		12.0	green
9208482	6	1539		6.0	green
9208508	0	9066		0.0	green
9208512	12	19918		12.0	green
9208688	12	41254		12.0	green
9208821	12	771		12.0	green
9208854	0	12314	0.0	0.0	green
9208913	0	10365		0.0	green
9208958	12	335		12.0	green
9209001	0	3212	0.0	0.0	green
9209120	12	16194		12.0	green
9209612	0	1962		0.0	green
9209635	12	15929		12.0	green
9210143	12	13168		12.0	green
9210257	12	16631		12.0	green
9211274	12	16717		12.0	green
9211377	12	4795		12.0	green
9211750	12	6950		12.0	green
9211789	12	4842		12.0	green
9211867	12	4110		12.0	green
9212059	0	12202		0.0	green
9212060	12	16742		12.0	green
9212242	12	4938		12.0	green
9212296	12	7958		12.0	green
9212301	12	18012		12.0	green
9212352	12	933		12.0	green
9212404	12	18274		12.0	green
9212457	0	9490		0.0	green
9213011	12	16721		12.0	green
9214441	12	6913		12.0	green
9214478	12	7104		12.0	green
9214524	12	7556		12.0	green
9214757	0	31054	0.0		green
9214933	0	14132	0.0	0.0	green
9215429	12	13860		12.0	green
9215446	12	41243		12.0	green
9215515	0	11398	0.0	0.0	green
9216037	12	7720		12.0	green
9216162	12	4832		12.0	green
9216781	0	3623	0.0	0.0	green
9216904	0	1650		0.0	green
9300756	0	6420	0.0	12.0	green
9300837	0	8789	0.0	12.0	green
9300903	0	8840	0.0	12.0	green
9300904	0	8859	0.0	12.0	green
9301157	12	5526		12.0	green
9301182	12	6985		12.0	green
9301275	12	15970		12.0	green
9301454	0	807	0.0	0.0	green
9301549	12	11866		12.0	green
9301947	12	26384		12.0	green
9301979	12	6803		12.0	green
9301980	12	7977		12.0	green
9302235	6	1639		6.0	green
9302532	12	713		12.0	green
9302888	12	12901		12.0	green
9302957	12	8241		12.0	green
9303140	12	16797		12.0	green
9303579	12	2519		12.0	green
9303678	0	26385	0.0		green
9303753	0	8765	0.0	12.0	green
9303945	12	33052		12.0	green
9304117	0	1662		0.0	green
9304118	12	6774		12.0	green
9304400	12	11396		12.0	green
9304420	12	12878		12.0	green
9304532	12	1051		12.0	green
9304686	0	8731	0.0	12.0	green
9305245	6	6905		6.0	green
9305697	12	17113		12.0	green
9305903	12	3741		12.0	green
9305929	0	778	0.0	0.0	green
9306042	6	20443	6.0		green
9306050	12	7084		12.0	green
9306156	0	8914	0.0	12.0	green
9306181	18	16042		18.0	green
9306253	12	12443		12.0	green
9306292	12	3678		12.0	green
9306331	12	13854		12.0	green
9306359	12	7008		12.0	green
9306405	12	3663		12.0	green
9306503	0	9436		0.0	green
9306780	12	7456		12.0	green
9306822	12	14144		12.0	green
9306862	12	1219		12.0	green
9306921	12	11340		12.0	green
9306979	12	13248		12.0	green
9307129	12	11154		12.0	green
9307690	6	3989		6.0	green
9307844	12	10500		12.0	green
9308247	0	25321	0.0	0.0	green
9308271	0	35217	0.0	0.0	green
9308427	12	14178		12.0	green
9308777	0	12914	0.0	0.0	green
9308895	0	24167		0.0	green
9308945	24	1376		24.0	green
9309004	12	7155		12.0	green
9309124	6	2242		6.0	green
9309208	0	40864	0.0	0.0	green
9309551	0	18509	0.0	0.0	green
9309609	12	8941		12.0	green
9309668	12	7433		12.0	green
9309923	12	15882		12.0	green
9310752	12	8095		12.0	green
9310896	12	1004		12.0	green
9310916	12	23061		12.0	green
9310939	12	6989		12.0	green
9312169	12	966		12.0	green
9312325	12	3178		12.0	green
9312476	12	922		12.0	green
9312706	12	12426		12.0	green
9312707	12	4734		12.0	green
9312789	0	894	0.0	12.0	green
9312850	12	16585		12.0	green
9313276	12	11900		12.0	green
9313451	12	4738		12.0	green
9313452	12	16474		12.0	green
9314590	0	2064		0.0	green
9314730	12	8087		12.0	green
9314927	0	9215		0.0	green
9315133	12	15503		12.0	green
9315161	12	5176		12.0	green
9315240	0	12251		0.0	green
9315513	0	3408		0.0	green
9315583	6	868		6.0	green
9315625	12	15981		12.0	green
9315689	6	8927		6.0	green
9317213	0	43075	0.0		green
9317982	0	13229	0.0	0.0	green
9318481	0	3094	0.0	0.0	green
9318488	12	13806		12.0	green
9318902	12	33049		12.0	green
9319162	0	8766	0.0	12.0	green
9413298	12	26035		12.0	green
9414907	12	4768		12.0	green
9415084	0	8953	0.0	12.0	green
9415639	0	12250		0.0	green
9416196	12	3718		12.0	green
9416830	12	16907		12.0	green
9417024	0	8772	0.0	12.0	green
9417080	0	12213		0.0	green
9417468	0	32784	0.0	12.0	green
9417471	0	832	0.0	0.0	green
9418292	0	1420	0.0	0.0	green
9418450	12	6769		12.0	green
9418515	0	18369		0.0	green
9419065	0	13859	0.0	0.0	green
9419066	0	22201		0.0	green
9420840	12	15678		12.0	green
9421087	12	28255		12.0	green
9421097	12	13079		12.0	green
9421297	0	896	0.0	0.0	green
9421356	12	28921		12.0	green
9421525	6	24206		6.0	green
9421530	12	5494		12.0	green
9421547	12	4775		12.0	green
9421549	12	207		12.0	green
9421550	0	9886		0.0	green
9421564	0	8921	0.0	12.0	green
9421567	0	2607	0.0	0.0	green
9421642	12	14955		12.0	green
9422688	12	13696		12.0	green
9422753	12	12896		12.0	green
9422756	6	20446	6.0		green
9422759	0	1943		0.0	green
9422762	12	4792		12.0	green
9422763	0	9030		0.0	green
9422792	0	9004		0.0	green
9423515	12	11880		12.0	green
9423533	12	15656		12.0	green
9423534	12	15693		12.0	green
9423827	0	1340	0.0	0.0	green
9423843	12	8274		12.0	green
9423846	12	15881		12.0	green
9423848	12	42788		12.0	green
9423872	12	891		12.0	green
9424566	0	20814	0.0	0.0	green
9425208	0	35307	0.0	0.0	green
9425531	12	17751		12.0	green
9425763	6	24237		6.0	green
9425873	12	8009		12.0	green
9425991	12	17027		12.0	green
9426182	0	9792	3.0	0.0	green
9426187	12	15927		12.0	green
9426302	12	11391		12.0	green
9426426	0	35683		0.0	green
9427222	0	10350		0.0	green
9430468	0	14641		0.0	green
9430794	12	17384		12.0	green
9430798	12	16772		12.0	green
9430800	12	1941		12.0	green
9430802	0	8761	0.0	12.0	green
9430925	12	1402		12.0	green
9431219	0	6436		0.0	green
9431220	12	18256		12.0	green
9431227	12	7943		12.0	green
9431305	0	14123	0.0	12.0	green
9431308	0	8846	0.0	12.0	green
9431380	12	6936		12.0	green
9431738	12	15095		12.0	green
9431858	12	10730		12.0	green
9431859	12	4687		12.0	green
9431861	0	26246		0.0	green
9431867	12	961		12.0	green
9432230	6	24204		6.0	green
9432537	12	17270		12.0	green
9432592	12	12873		12.0	green
9432918	12	6587		12.0	green
9432922	12	902		12.0	green
9433248	0	10370		0.0	green
9433332	0	31330	0.0	0.0	green
9433352	12	13813		12.0	green
9433353	0	8875	0.0	12.0	green
9433356	0	12852	0.0	0.0	green
9433357	0	9399		0.0	green
9433358	0	163		0.0	green
9433359	0	24168		0.0	green
9433361	0	7522	0.0	0.0	green
9433802	12	761		12.0	green
9433812	12	1087		12.0	green
9433814	0	9771	3.0	0.0	green
9433869	0	24716		0.0	green
9434021	0	2090		0.0	green
9434197	12	847		12.0	green
9434444	12	15649		12.0	green
9434456	12	3664		12.0	green
9434628	12	1354		12.0	green
9434935	12	3724		12.0	green
9435512	12	15654		12.0	green
9435672	12	7091		12.0	green
9435674	12	967		12.0	green
9435678	12	12805	12.0		green
9435679	0	8955	0.0	12.0	green
9435680	12	11962		12.0	green
9435953	0	10369		0.0	green
9436057	12	968		12.0	green
9436481	0	11757		0.0	green
9436705	12	14863		12.0	green
9436968	0	23509	0.0	0.0	green
9436977	12	7446		12.0	green
9437093	0	26648	0.0	0.0	green
9437094	0	33003	0.0	0.0	green
9437431	0	32736	0.0		green
9437432	0	32737	0.0		green
9437445	6	24236		6.0	green
9437794	12	15510		12.0	green
9438285	12	693		12.0	green
9438457	0	40262	0.0	0.0	green
9438793	12	11913		12.0	green
9438794	12	12937		12.0	green
9439510	12	14375		12.0	green
9439514	12	7086		12.0	green
9439750	12	14592		12.0	green
9440156	12	6034		12.0	green
9440157	6	42754		6.0	green
9440159	12	1716		12.0	green
9440237	6	3688		6.0	green
9440382	0	36227	0.0	0.0	green
9440471	0	11106	0.0		green
9440588	12	6309		12.0	green
9440679	0	29991	0.0		green
9441330	12	21544		12.0	green
9441347	0	8715	0.0	12.0	green
9441351	12	4831		12.0	green
9441434	6	32049		6.0	green
9441769	12	7949		12.0	green
9442138	12	13794		12.0	green
9442482	0	8791	0.0	12.0	green
9442916	12	7007		12.0	green
9500169	0	11397	0.0		green
9501023	0	35213	0.0	0.0	green
9501229	0	8951		0.0	green
9501297	0	36672		0.0	green
9502015	0	1654		0.0	green
9502018	12	17394		12.0	green
9502210	12	996		12.0	green
9502498	0	35040	0.0		green
9502500	12	14559		12.0	green
9502503	0	38183	0.0	0.0	green
9502837	12	12756		12.0	green
9502838	0	9892		0.0	green
9502920	0	9000		0.0	green
9502924	12	22599		12.0	green
9503023	12	13505		12.0	green
9503111	12	20466		12.0	green
9503417	0	6425		0.0	green
9503580	12	10577		12.0	green
9503759	0	9263		0.0	green
9503760	0	1994	0.0	0.0	green
9503761	0	9283		0.0	green
9503763	0	8956	0.0	12.0	green
9503765	0	8775	0.0	12.0	green
9504368	12	11951		12.0	green
9504370	12	8070		12.0	green
9504371	0	29583	0.0	12.0	green
9504451	12	4956		12.0	green
9504452	12	18456		12.0	green
9504453	12	11902		12.0	green
9504454	0	8758	0.0	12.0	green
9504563	12	3728		12.0	green
9504688	0	8853	0.0	12.0	green
9504817	12	18254		12.0	green
9504818	12	7498		12.0	green
9504819	0	9526		0.0	green
9505022	12	33041		12.0	green
9505213	0	8862	0.0	12.0	green
9505216	12	10554		12.0	green
9505220	12	11293		12.0	green
9505539	0	15250	0.0	0.0	green
9505803	6	4070		6.0	green
9505881	12	7112		12.0	green
9505926	12	10795		12.0	green
9505927	12	4264		12.0	green
9505928	0	8857	0.0	12.0	green
9506215	12	8287		12.0	green
9506308	0	9564		0.0	green
9506309	12	6910		12.0	green
9506311	12	7713		12.0	green
9506663	12	8010		12.0	green
9506702	0	11963		0.0	green
9506704	0	9467		0.0	green
9506762	0	12208		0.0	green
9506850	0	9384		0.0	green
9507088	0	1461		0.0	green
9507418	0	9349		0.0	green
9507598	0	30760	0.0	12.0	green
9507614	12	1347		12.0	green
9507618	0	3471		0.0	green
9508123	12	938		12.0	green
9508125	0	9064	0.0	0.0	green
9508155	0	33021	0.0	0.0	green
9508160	12	15627		12.0	green
9508162	12	13979		12.0	green
9508166	12	12877		12.0	green
9508274	12	12871		12.0	green
9508482	12	28966		12.0	green
9508483	12	12758		12.0	green
9508563	12	16561		12.0	green
9508565	12	11897		12.0	green
9508567	0	1470		0.0	green
9508900	12	18431	12.0		green
9509184	12	12806	12.0		green
9509185	0	9390		0.0	green
9509333	0	19306	0.0	12.0	green
9509432	12	945		12.0	green
9509932	12	11276		12.0	green
9510056	0	1899		0.0	green
9510067	18	16827		18.0	green
9510153	12	765		12.0	green
9511091	0	1465		0.0	green
9511366	0	1115	0.0	0.0	green
9511372	0	9319		0.0	green
9511374	12	1222		12.0	green
9511375	24	7437		24.0	green
9512496	0	6919	0.0	0.0	green
9512509	0	39590	0.0		green
9512515	12	1201		12.0	green
9512728	12	13237		12.0	green
9512997	0	8867	0.0	12.0	green
9513102	0	29265	0.0	12.0	green
9513551	6	6951		6.0	green
9513566	0	839	0.0	0.0	green
9513581	0	9779	3.0	0.0	green
9513583	12	17115		12.0	green
9513710	12	1378		12.0	green
9513783	12	1518		12.0	green
9514582	12	28272		12.0	green
9516061	12	27881		12.0	green
9516228	12	17209		12.0	green
9516348	12	17043		12.0	green
9516419	12	888		12.0	green
9516420	12	876		12.0	green
9516534	12	17291		12.0	green
9516979	0	4226	0.0	0.0	green
9517857	0	22776	0.0	0.0	green
9518021	6	12804	6.0		green
9518034	0	8819	0.0	12.0	green
9518037	12	28236		12.0	green
9601800	0	29547		0.0	green
9601804	12	13021		12.0	green
9602087	0	1897		0.0	green
9602153	12	1006		12.0	green
9602487	6	3930		6.0	green
9602533	12	15140		12.0	green
9602611	12	5477		12.0	green
9602617	0	9248	0.0	0.0	green
9602869	0	6451		0.0	green
9604099	12	5980		12.0	green
9604100	18	5616		18.0	green
9604102	12	4817		12.0	green
9604391	12	16498		12.0	green
9604503	12	10514		12.0	green
9604507	0	212		0.0	green
9604648	0	1643		0.0	green
9604934	12	17212		12.0	green
9604935	12	872		12.0	green
9604936	0	11947		0.0	green
9604937	12	17214		12.0	green
9605409	12	18408		12.0	green
9605411	12	7025		12.0	green
9605853	0	12747	0.0	0.0	green
9606000	12	773		12.0	green
9606438	0	8729	0.0	12.0	green
9606526	12	3693		12.0	green
9606928	0	3505		0.0	green
9606930	0	8977		0.0	green
9607037	12	5964		12.0	green
9607101	0	23533	0.0	0.0	green
9607225	0	146		0.0	green
9607332	12	11412		12.0	green
9607379	12	3682		12.0	green
9607427	0	35234	0.0	0.0	green
9607443	0	14539	0.0	0.0	green
9607599	12	10435		12.0	green
9607601	12	11295		12.0	green
9607688	0	25857	0.0		green
9607835	6	24214		6.0	green
9607837	0	1052	0.0	0.0	green
9607880	0	24222	0.0		green
9608374	12	5235		12.0	green
9608375	12	16438		12.0	green
9608387	0	6380	0.0		green
9609059	12	3994		12.0	green
9609064	12	1217		12.0	green
9609066	12	7077		12.0	green
9609647	12	16749		12.0	green
9609749	6	4038		6.0	green
9610305	0	40227	0.0		green
9610505	0	25132	0.0		green
9610507	12	4788		12.0	green
9610576	12	7180		12.0	green
9610769	12	4896		12.0	green
9610774	12	14068		12.0	green
9610836	0	3457		0.0	green
9610837	18	926		18.0	green
9610838	12	18003		12.0	green
9610925	12	15204		12.0	green
9610930	0	9562		0.0	green
9610932	12	973		12.0	green
9610933	0	12577	0.0	0.0	green
9610936	0	16422	0.0		green
9611095	0	4745	0.0	0.0	green
9612020	12	12535		12.0	green
9612021	12	16364		12.0	green
9612022	12	7546		12.0	green
9612305	18	5851		18.0	green
9612306	12	15171		12.0	green
9612481	12	15798		12.0	green
9612485	0	3495		0.0	green
9612501	6	24382		6.0	green
9612504	0	31443	0.0	0.0	green
9612761	6	3691		6.0	green
9612996	12	954		12.0	green
9613264	12	7933		12.0	green
9613595	0	32543	0.0	0.0	green
9613603	0	22296		0.0	green
9613614	12	17244		12.0	green
9613615	12	13982		12.0	green
9613616	12	7037		12.0	green
9614434	12	12218		12.0	green
9614685	0	35645		0.0	green
9615073	12	4769		12.0	green
9615568	12	6783		12.0	green
9615686	0	9238		0.0	green
9616159	0	916	0.0	12.0	green
9616295	12	11958		12.0	green
9616296	0	3673	0.0	0.0	green
9616320	0	40849	0.0	0.0	green
9616322	12	10513		12.0	green
9616326	12	36077		12.0	green
9616368	12	6784		12.0	green
9617311	12	949		12.0	green
9617529	0	1005	0.0	0.0	green
9700068	12	13784		12.0	green
9700070	12	14569		12.0	green
9700112	12	390	12.0		green
9701104	0	28037	0.0	0.0	green
9701934	12	12979		12.0	green
9702085	12	5716		12.0	green
9702341	12	15684		12.0	green
9702877	6	24455		6.0	green
9703158	0	42677	0.0		green
9703164	0	9411		0.0	green
9703165	12	13038		12.0	green
9703530	12	978		12.0	green
9703616	0	9290		0.0	green
9704532	12	6917		12.0	green
9704676	0	8933	0.0	12.0	green
9704962	0	9177		0.0	green
9704963	0	8845	0.0	12.0	green
9705200	0	8994		0.0	green
9705305	12	18253		12.0	green
9705402	12	15206		12.0	green
9705544	0	8067	0.0	0.0	green
9705610	0	14534		0.0	green
9705773	12	4914		12.0	green
9705947	0	39095	0.0	0.0	green
9706083	0	8843	0.0	12.0	green
9706084	12	16224		12.0	green
9706087	0	16627	0.0	0.0	green
9706280	12	6895		12.0	green
9706284	0	1789	0.0		green
9706293	0	1462		0.0	green
9706297	0	12258		0.0	green
9706389	6	14650		6.0	green
9706653	0	6223	6.0	0.0	green
9706854	12	17260		12.0	green
9707113	12	28207		12.0	green
9707115	12	7892		12.0	green
9707469	12	193		12.0	green
9707935	12	13995		12.0	green
9708119	0	9551		0.0	green
9708216	12	8261		12.0	green
9708377	0	982	0.0	0.0	green
9708388	0	1043	0.0	0.0	green
9708436	0	9216		0.0	green
9708549	12	13195		12.0	green
9708669	12	23056		12.0	green
9708816	12	13848		12.0	green
9708966	12	17283		12.0	green
9709118	12	4664		12.0	green
9709206	0	1806		0.0	green
9709307	12	11399		12.0	green
9709509	12	909		12.0	green
9709714	12	8131		12.0	green
9709920	18	4937		18.0	green
9709923	12	11918		12.0	green
9710002	12	4753		12.0	green
9710011	12	35804		12.0	green
9711057	12	12585		12.0	green
9711270	0	1812		0.0	green
9711272	12	28936		12.0	green
9711805	0	32008	0.0	0.0	green
9712127	12	1010		12.0	green
9712129	12	17060		12.0	green
9712132	12	11864		12.0	green
9712133	12	17044		12.0	green
9712381	0	7020	0.0	0.0	green
9712383	12	11770		12.0	green
9712707	6	2123		6.0	green
9712714	12	16866		12.0	green
9713056	0	22717	0.0	0.0	green
9713484	12	28296		12.0	green
9713490	12	16038		12.0	green
9713494	0	6430		0.0	green
9713497	12	14031		12.0	green
9715168	12	17081		12.0	green
9715169	12	13227		12.0	green
9715279	12	11408		12.0	green
9715672	12	17049		12.0	green
9715779	12	13345		12.0	green
9716237	12	14012		12.0	green
9716507	12	16393		12.0	green
9716531	12	7786		12.0	green
9716844	0	10293		0.0	green
9717231	12	15090		12.0	green
9717383	12	13346		12.0	green
9717388	0	8770	0.0	12.0	green
9717520	12	10726		12.0	green
9800465	0	9176		0.0	green
9800503	12	4729		12.0	green
9800943	12	13358		12.0	green
9801717	0	8477		0.0	green
9801774	12	13228		12.0	green
9801902	0	2515	0.0	0.0	green
9802571	12	6588		12.0	green
9802574	12	15224		12.0	green
9802627	12	6255		12.0	green
9802899	12	5094		12.0	green
9803529	0	32801	0.0	12.0	green
9803531	12	14866		12.0	green
9803709	12	18575		12.0	green
9804159	12	6932		12.0	green
9804161	12	8226		12.0	green
9804399	0	8757	0.0	12.0	green
9804404	12	6742		12.0	green
9804508	0	8916		0.0	green
9804678	12	12948		12.0	green
9805378	12	13095		12.0	green
9805456	12	11395		12.0	green
9805461	12	1404		12.0	green
9805554	0	1947		0.0	green
9806096	12	27880		12.0	green
9806306	12	36384	12.0		green
9806357	12	11961		12.0	green
9806360	0	9253		0.0	green
9806362	12	12436		12.0	green
9806488	12	15912		12.0	green
9806550	0	12692	0.0	0.0	green
9806569	12	8071		12.0	green
9806675	12	4846		12.0	green
9806853	12	17197		12.0	green
9807281	0	43035	0.0	0.0	green
9807630	0	9466		0.0	green
9807947	12	11920		12.0	green
9808008	6	3997		6.0	green
9808210	0	1008	0.0	0.0	green
9808212	12	13810		12.0	green
9808285	12	8090		12.0	green
9808462	0	1466		0.0	green
9808463	0	2175	0.0	0.0	green
9808648	12	16578		12.0	green
9808649	12	15923		12.0	green
9808650	0	3460		0.0	green
9808874	12	4720		12.0	green
9808943	0	8949	0.0	12.0	green
9808944	12	242		12.0	green
9809671	0	1657		0.0	green
9809673	0	35699		0.0	green
9809909	12	14875		12.0	green
9810948	6	1972		6.0	green
9810955	6	20442	6.0		green
9810959	12	777		12.0	green
9811312	12	11161		12.0	green
9812509	12	12993		12.0	green
9812512	0	1463		0.0	green
9812551	12	5582		12.0	green
9812552	0	972	0.0	0.0	green
9812598	12	12929		12.0	green
9812937	0	13736	0.0	0.0	green
9814314	12	10470		12.0	green
9814320	12	16839		12.0	green
9814573	12	7409		12.0	green
9814574	12	3266		12.0	green
9814575	12	16374		12.0	green
9814578	12	17440		12.0	green
9814863	0	2004		0.0	green
9815056	12	11165		12.0	green
9815334	0	19324		0.0	green
9815369	12	16503		12.0	green
9815616	0	2611	0.0	0.0	green
9815620	0	15273	0.0	0.0	green
9815628	12	4853		12.0	green
9815642	0	1482		0.0	green
9815648	12	14846		12.0	green
9815649	12	17271		12.0	green
9815657	12	11390		12.0	green
9815663	12	11817		12.0	green
9815671	12	13825		12.0	green
9815683	12	7399		12.0	green
9815705	0	12718	0.0	0.0	green
9815751	12	1382		12.0	green
9815755	6	24217		6.0	green
9815758	0	6433		0.0	green
9815764	12	7582		12.0	green
9815827	0	12196		0.0	green
9815835	12	26293		12.0	green
9815893	0	2211	0.0	0.0	green
9815900	12	13091		12.0	green
9815902	0	1815		0.0	green
9815926	0	7009	0.0	0.0	green
9815944	12	4838		12.0	green
9815947	0	10366		0.0	green
9815987	0	1979	0.0	0.0	green
9816585	0	21250	0.0		green
9878362	12	15100		12.0	green
9879497	0	13287	0.0	0.0	green
9880575	12	6986		12.0	green
9880970	12	8157		12.0	green
9881057	12	6841		12.0	green
9881064	0	9567		0.0	green
9881188	12	7078		12.0	green
9881869	0	23031		0.0	green
9882015	12	16954		12.0	green
9882059	12	14075		12.0	green
9882301	12	877		12.0	green
9882449	12	12845		12.0	green
9882600	12	7514		12.0	green
9882735	0	3581		0.0	green
9882736	12	7789		12.0	green
9882809	0	10351		0.0	green
9882884	12	15984		12.0	green
9882886	12	3745		12.0	green
9882895	12	12542		12.0	green
9882906	12	1363		12.0	green
9882935	12	6911		12.0	green
9884939	12	19829		12.0	green
9885358	12	229		12.0	green
9885956	12	16651		12.0	green
9885960	0	3537		0.0	green
9886009	18	16039		18.0	green
9886167	12	37179		12.0	green
9886191	0	3474		0.0	green
9887853	12	15725		12.0	green
9888239	12	1829		12.0	green
9888746	12	7003		12.0	green
9888878	0	42		0.0	green
9889523	12	15496		12.0	green
9889534	0	9157		0.0	green
9889808	12	13291		12.0	green
9889915	12	1359		12.0	green
9890299	12	23066		12.0	green
9890903	12	21298		12.0	green
9891002	12	5652		12.0	green
9891704	0	3584		0.0	green
9892255	0	931	0.0	0.0	green
9918227368306676	6	3895		6.0	green
9918266300206676	6	3960		6.0	green
9918282681506676	0	9322		0.0	green
9918283075806676	0	40856		0.0	green
9918300889006676	0	42245	0.0	0.0	green
9918351179206676	0	3463		0.0	green
9918383886206676	24	41584		24.0	green
9918402287906676	0	41350	0.0		green
9918418288306676	6	3945		6.0	green
9918470777806676	6	3973		6.0	green
9918487342606676	0	7349		0.0	green
9918522188506676	0	29978	0.0	0.0	green
