NlmUniqueID	BroadJournalHeading	
9604503	Pediatrics	
8203334	Nursing	
8203334	Psychiatry	
9875638	Dentistry	
9875638	General Surgery	
9306181	Nuclear Medicine	
8403568	Cell Biology	
8403568	Molecular Biology	
7506054	Genetics	
8904127	Neurology	
8904127	Psychophysiology	
8404780	Neurology	
8404780	Physiology	
20910650R	Dentistry	
8702243	Neoplasms	
8702243	Radiotherapy	
9312251	Neoplasms	
9312251	Radiotherapy	
9108831	Dentistry	
2984855R	Military Medicine	
9601665	Forensic Sciences	
9601665	Jurisprudence	
0404522	Medicine	
0266303	Public Health	
0266303	Tropical Medicine	
7511346	Medicine	
0063413	Genetics	
0315573	Anatomy	
0315573	Biology	
0321347	Environmental Health	
0404525	Medicine	
0404526	Public Health	
0404527	Medicine	
0404527	Public Health	
101604515	Medicine	
7502479	Public Health	
7502479	Social Sciences	
0436033	Education	
0436033	Pediatrics	
0422620	Aerospace Medicine	
9425305	Aerospace Medicine	
9425305	Biomedical Engineering	
101095192	Psychology	
101516571	Epidemiology	
8602662	Ophthalmology	
8103755	Dentistry	
0423211	Education	
0423211	Physical and Rehabilitation Medicine	
0423517	Education	
0423517	Physical and Rehabilitation Medicine	
9423043	Health Services Research	
9423043	Jurisprudence	
7506056	Medicine	
18530300R	Medicine	
8001537	Endocrinology	
8001537	Metabolism	
9602533	Molecular Biology	
0123303	Speech-Language Pathology	
0413755	Medicine	
0413755	Pathology	
9609749	Neurology	
101680856	Neurology	
7610646	Orthopedics	
101603979	Orthopedics	
101130732	Orthopedics	
101151352	Physiology	
101151352	Sports Medicine	
101518422	Sports Medicine	
8412297	Sports Medicine	
9315689	Orthopedics	
9315689	Sports Medicine	
8904133	Orthopedics	
8904133	Sports Medicine	
7910384	Allergy and Immunology	
7910384	Pathology	
9004141	Nursing	
9004141	Vascular Diseases	
101737969	Geriatrics	
101737969	Pharmacy	
8500287	Nursing	
0027440	Medicine	
20520010R	Dentistry	
0103531	Dentistry	
0121503	Nursing	
0404535	Histocytochemistry	
7703790	Jurisprudence	
101133951	Traumatology	
101769501	Biology	
101769501	Science	
9875635	Nursing	
101176023	Genetics	
101176023	Molecular Biology	
101176023	Statistics as Topic	
8410965	Statistics as Topic	
8410965	Vital Statistics	
8301711	Statistics as Topic	
7503677	Statistics as Topic	
8215016	Statistics as Topic	
9212457	Statistics as Topic	
8007965	Health Services Research	
8007965	Statistics as Topic	
101140003	Health Services Research	
9713417	Health Services	
100890177	Jurisprudence	
8609408	Jurisprudence	
8609408	Nursing	
100966540	Health Services Research	
101611300	Cell Biology	
101316957	Cell Biology	
101527581	Cell Biology	
101527581	Therapeutics	
101255952	Cell Biology	
101752767	Cell Biology	
9304532	Cell Biology	
9304532	Embryology	
8110002	Cell Biology	
101197107	Cell Biology	
101197107	Hematology	
101578022	Cell Biology	
101578022	Therapeutics	
9888939	Acquired Immunodeficiency Syndrome	
8902881	Neurosurgery	
0350154	Endocrinology	
0350154	Pharmacology	
0404536	Biochemistry	
0350520	Biochemistry	
0350520	Pharmacology	
9439500	Nursing	
9439500	Traumatology	
8006577	Dentistry	
9211536	Dentistry	
0322351	Dentistry	
21010730R	Dentistry	
7904438	Dentistry	
9875636	Dentistry	
7513067	Dentistry	
21010700R	Dentistry	
9111525	Dentistry	
0412072	Dentistry	
0404542	Dentistry	
101248498	Dentistry	
9310896	Ophthalmology	
1272726	History of Medicine	
0404543	Radiology	
8603469	Neoplasms	
8603469	Radiotherapy	
1260024	Radiotherapy	
0404544	Radiotherapy	
9617529	Neurology	
101089166	Psychology	
0235266	Brain	
0235266	Vascular Diseases	
101689996	Neurology	
101689996	Vascular Diseases	
101087697	Biochemistry	
101087697	Biotechnology	
101087697	Molecular Biology	
9112135	History of Medicine	
7908548	Endocrinology	
0417345	Endocrinology	
0417345	Physiology	
0341024	Microbiology	
0417346	Medicine	
2984860R	Neurology	
0425614	Microbiology	
7810364	Family Planning Services	
0424250	Medicine	
7805512	History of Medicine	
7805512	Hospitals	
0425113	Ethics	
0425113	Psychiatry	
0425113	Social Sciences	
9214582	Health Services Research	
9214582	Medical Informatics	
9214582	Technology	
9810965	Ethics	
9810965	History of Medicine	
9810965	Social Sciences	
1250602	History of Medicine	
1250602	Science	
7514136	Environmental Health	
2984859R	Neurology	
101491727	History of Medicine	
101491727	Science	
0316571	Biochemistry	
0316571	Cell Biology	
8808537	Substance-Related Disorders	
101258060	Substance-Related Disorders	
8010224	Substance-Related Disorders	
9602153	Substance-Related Disorders	
0404546	Jurisprudence	
0240376	History of Medicine	
1256455	History of Medicine	
7605741	Psychiatry	
7605741	Psychology	
7608054	Behavioral Sciences	
7608054	Psychiatry	
101519915	Medicine	
9427301	Dentistry	
8704977	Dentistry	
0270745	Nursing	
100967410	Neurology	
100967410	Physiology	
100967410	Psychophysiology	
9214590	Neurology	
8917888	Gynecology	
8917888	Obstetrics	
8906287	Neoplasms	
8106612	Cardiology	
8106612	Hematology	
101153052	Neoplasms	
9302957	Neoplasms	
9302957	Palliative Care	
0221302	General Surgery	
0074243	General Surgery	
8806653	Diagnostic Imaging	
8806653	Gastroenterology	
8806653	General Surgery	
0337723	General Surgery	
8301001	Gastroenterology	
8301001	General Surgery	
0101370	General Surgery	
0101370	Gynecology	
0101370	Obstetrics	
9815642	Bacteriology	
9815642	General Surgery	
101233809	General Surgery	
9107230	Gastroenterology	
9107230	General Surgery	
100888751	Diagnostic Imaging	
100888751	Gastroenterology	
100888751	General Surgery	
0367070	Neurosurgery	
101233161	Metabolism	
9208188	General Surgery	
9208188	Neoplasms	
9211789	General Surgery	
9211789	Neoplasms	
101491209	General Surgery	
8608029	Anatomy	
8608029	General Surgery	
8608029	Radiology	
7907517	General Surgery	
7907517	Technology	
9604509	General Surgery	
9604509	Technology	
9204360	General Surgery	
101168329	General Surgery	
0417347	General Surgery	
8215669	Allergy and Immunology	
0404551	Ophthalmology	
8303576	Pathology	
100893938	Acquired Immunodeficiency Syndrome	
9812689	History of Medicine	
7708466	Dentistry	
21040330R	Dentistry	
7706129	Dentistry	
7905899	Dentistry	
101624119	Dentistry	
100970884	Medicine	
9514313	General Surgery	
9514311	General Surgery	
0421366	Nursing	
9313367	Nursing	
21040500R	Nursing	
9870010	Dentistry	
9870010	Pharmacology	
9870010	Therapeutics	
9870010	Toxicology	
100892834	Microbiology	
100963225	Anatomy	
100963225	Biology	
0404517	Biology	
7801135	Dentistry	
7801135	Nutritional Sciences	
8806914	Neurology	
101540513	Health Services Research	
101540513	Public Health	
8306133	Microbiology	
9302532	Biology	
101232067	Biology	
101464963	Computational Biology	
101464963	Reproductive Medicine	
8111384	Parasitology	
101580575	Medicine	
2984815R	Biology	
7604341	Dentistry	
9607534	Gastroenterology	
1264143	Nursing	
101191388	Nursing	
101213819	Gynecology	
101213819	Obstetrics	
0413761	Medicine	
2984816R	Chemistry Techniques, Analytical	
0404553	Dentistry	
9005525	Dentistry	
0432622	Dentistry	
1276570	Dentistry	
9710449	Diagnostic Imaging	
9710449	Radiology	
9100592	Dentistry	
0413762	Biochemistry	
101262014	Health Services Research	
101479163	Health Services Research	
21110560R	Nursing	
101270595	Neoplasms	
8913519	Drug Therapy	
8913519	Pharmacology	
8910884	Medical Informatics	
8910884	Medicine	
101145436	Health Services Research	
21120440R	Dentistry	
7501250	Technology	
9613614	Gastroenterology	
9613614	General Surgery	
9704676	General Surgery	
9508161	Urology	
9806675	Radiology	
9806675	Vascular Diseases	
101140941	Neoplasms	
101140941	Therapeutics	
21120500R	History of Medicine	
21120500R	Technology	
101213260	Health Services Research	
9314590	Biomedical Engineering	
9314590	Health Services	
9314590	Technology	
9712382	Health Services Research	
9712382	Technology	
100883490	Health Services Research	
100883490	Technology	
9507612	Health Services	
9507612	Medical Informatics	
100959949	Health Services	
100959949	Medical Informatics	
9601797	Health Services	
9601797	Medical Informatics	
9505215	Health Services	
9505215	Medical Informatics	
9617314	Health Services	
9617314	Medical Informatics	
0417351	Dentistry	
21130130R	Dentistry	
9609310	Medicine	
9102869	Nursing	
2984818R	Therapeutics	
8100917	Neoplasms	
8100917	Teratology	
0153257	Teratology	
2984170R	Chemistry	
2984819R	Chemistry	
7503683	Dentistry	
2984821R	Dentistry	
8214622	Cardiology	
0051012	Medicine	
0436240	Nursing	
2984820R	Biochemistry	
2984820R	Pathology	
2984820R	Physiology	
9878386	Hospitals	
7605750	Nursing	
0145600	Genetics	
101570881	Biology	
101224383	Biology	
101224383	Medicine	
8405140	Ethics	
9805378	Ethics	
0256422	Genetics, Medical	
0256422	Reproductive Medicine	
9708216	Biology	
101316343	Cardiology	
101316343	Therapeutics	
101316343	Vascular Diseases	
101316317	Pulmonary Medicine	
101316317	Therapeutics	
9706703	Hematology	
101181252	Hematology	
101538870	Drug Therapy	
101538870	Therapeutics	
7909660	Drug Therapy	
0413576	Medicine	
8706535	Therapeutics	
101543518	Physiology	
101543518	Therapeutics	
9421528	Allergy and Immunology	
101597411	Medicine	
101597411	Therapeutics	
0407224	Therapeutics	
101552395	Diagnostic Imaging	
101552395	Molecular Biology	
101552395	Nanotechnology	
101552395	Therapeutics	
0415606	Pharmacology	
0420544	Therapeutics	
21140380R	History of Medicine	
21140380R	Pharmacy	
0421510	Reproductive Medicine	
0421510	Veterinary Medicine	
101531441	Neoplasms	
101531441	Pulmonary Medicine	
7903387	Cardiology	
7903387	General Surgery	
7903387	Pulmonary Medicine	
7903387	Vascular Diseases	
101198195	General Surgery	
101198195	Pulmonary Medicine	
0417353	Pulmonary Medicine	
7706134	Cardiology	
7706134	General Surgery	
7706134	Pulmonary Medicine	
0404412	Cardiology	
0404412	General Surgery	
0404412	Pulmonary Medicine	
7608420	Cardiology	
7608420	Hematology	
8106633	Cardiology	
8106633	Hematology	
7608063	Hematology	
7608063	Vascular Diseases	
0326377	Vascular Diseases	
8309239	Vascular Diseases	
8009032	Allergy and Immunology	
9104317	Endocrinology	
9100266	Endocrinology	
21210020R	Dentistry	
101522599	Communicable Diseases	
101522599	Parasitology	
9875640	Dentistry	
7610665	Nursing	
7708470	Nursing	
0413423	Medicine	
7503930	Dentistry	
0421367	Nursing	
9603908	Nursing	
7501042	Veterinary Medicine	
9715779	Veterinary Medicine	
9717383	Veterinary Medicine	
9012743	Veterinary Medicine	
0404413	Reproductive Medicine	
0404413	Veterinary Medicine	
8411420	Nursing	
0031550	Veterinary Medicine	
0404414	Gastroenterology	
8210346	Geriatrics	
7704039	Pediatrics	
0423731	Psychiatry	
0413002	Public Health	
7505126	Nursing	
7809746	Nursing	
9877130	Medicine	
101166310	Cardiology	
101166310	Vascular Diseases	
0414152	Medicine	
0331072	Allergy and Immunology	
101601065	Histology	
101601065	Physiology	
0214745	Cell Biology	
0214745	Histology	
9505538	Biotechnology	
9505538	Histology	
101466659	Biotechnology	
101466659	Histology	
101466660	Biotechnology	
101466660	Histology	
101466663	Biotechnology	
101466663	Histology	
1305601	Biology	
1305601	Biomedical Engineering	
1305601	Medicine	
8907535	Dentistry	
9209612	Substance-Related Disorders	
9012957	Dentistry	
7911719	General Surgery	
7911719	Nursing	
9606921	General Surgery	
9606921	Nursing	
0417355	Medicine	
7704186	Medicine	
0417356	Medicine	
0165447	Dentistry	
101671170	Diagnostic Imaging	
101560274	Acquired Immunodeficiency Syndrome	
101560274	Virology	
7906353	Nursing	
101506764	Psychology	
101465592	Veterinary Medicine	
0432204	Chemistry	
101691301	Chemistry	
7906354	Emergency Medicine	
7509107	Health Services	
100954650	Acquired Immunodeficiency Syndrome	
8913523	Diagnostic Imaging	
9515174	Physical and Rehabilitation Medicine	
9515174	Traumatology	
9439750	Physical and Rehabilitation Medicine	
9439750	Vascular Diseases	
7511829	Pulmonary Medicine	
0417357	Pulmonary Medicine	
101180799	Jurisprudence	
9309086	Physical and Rehabilitation Medicine	
9309086	Social Sciences	
9309086	Traumatology	
101122696	Toxicology	
0416575	Pharmacology	
0416575	Toxicology	
7901212	Toxicology	
8712158	Toxicology	
8602702	Occupational Medicine	
8602702	Toxicology	
7709027	Toxicology	
101134521	Toxicology	
7905907	Pathology	
7905907	Toxicology	
101162874	Toxicology	
9805461	Toxicology	
0361055	Toxicology	
1307333	Toxicology	
101530765	Toxicology	
7507618	Physiology	
7709028	Public Health	
9427271	Epidemiology	
9427271	Microbiology	
7507641	Public Health	
8509522	Anatomy	
7503687	Anatomy	
101161177	Health Services Research	
8612916	Education	
8612916	Nursing	
100939340	Physiology	
101144385	Traumatology	
0414174	Physical and Rehabilitation Medicine	
0414174	Psychiatry	
9316679	Medicine	
7506085	Ophthalmology	
7506085	Otolaryngology	
7506098	Urology	
7507559	Physical and Rehabilitation Medicine	
7506104	Diagnostic Imaging	
7506105	Neurology	
7506106	Ophthalmology	
7506088	Transplantation	
7506109	Medicine	
7506111	Medicine	
7506112	Ophthalmology	
7513095	Dentistry	
7513095	Orthodontics	
7506092	Ophthalmology	
7506092	Otolaryngology	
7704718	Dentistry	
7506117	Science	
7506118	Medicine	
7506119	Gynecology	
7506119	Obstetrics	
7506121	Science	
24710250R	Nursing	
8113204	Ophthalmology	
7506123	Ophthalmology	
7506124	Ophthalmology	
0200570	Ophthalmology	
7506093	Ophthalmology	
7506093	Otolaryngology	
7506125	Gynecology	
7506125	Obstetrics	
7506126	Ophthalmology	
7506126	Otolaryngology	
21010640R	Dentistry	
7506129	Public Health	
7506129	Tropical Medicine	
7506130	Occupational Medicine	
7610672	Dermatology	
7610672	Sexually Transmitted Diseases	
7506084	History of Medicine	
101319538	Veterinary Medicine	
101530967	Molecular Biology	
9708119	Psychiatry	
101095653	Hematology	
9423846	Hematology	
9301182	Hematology	
8709027	Hematology	
0417360	Hematology	
0155412	Hematology	
9209120	Molecular Biology	
101554668	Behavioral Sciences	
101554668	Medicine	
101554668	Public Health	
101591861	Neurology	
101562664	Psychiatry	
101280339	Clinical Laboratory Techniques	
101280339	Medicine	
101517297	Brain	
101517297	Vascular Diseases	
101595919	Biomedical Engineering	
101595919	Ophthalmology	
9309923	Allergy and Immunology	
9309923	Transplantation	
100883688	Transplantation	
8908516	Transplantation	
101774629	Hematology	
101774629	Transplantation	
0243532	Transplantation	
0215244	Allergy and Immunology	
0215244	Transplantation	
8804364	Transplantation	
9210307	Transplantation	
0132144	Transplantation	
100890578	Traumatology	
101230758	Communicable Diseases	
101132977	Endocrinology	
101154157	Drug Therapy	
101196148	Pulmonary Medicine	
9507417	Acquired Immunodeficiency Syndrome	
9507417	Therapeutics	
100891076	Acquired Immunodeficiency Syndrome	
100891076	Therapeutics	
100955338	Botany	
101569493	Neurology	
9709254	Audiology	
7610674	Biochemistry	
8310903	Biotechnology	
101665956	Neoplasms	
9108337	Cardiology	
9108337	Vascular Diseases	
9200566	Cell Biology	
9708669	Psychology	
8805125	Environmental Health	
9001516	Endocrinology	
9001516	Metabolism	
8507085	Genetics	
9206683	Ethics	
9206683	Health Services	
9206683	Jurisprudence	
9206683	Nursing	
101635698	Audiology	
100966032	Allergy and Immunology	
9310916	Microbiology	
100966035	Molecular Biology	
7808616	Neurology	
101613233	Neurology	
100966034	Parasitology	
7906158	Pharmacology	
9890299	Botany	
101610695	Psychiatry	
8409547	Clinical Laboratory Techniques	
8409547	Dentistry	
101263253	Medicine	
101263253	Therapeutics	
0417362	Medicine	
0404556	Dentistry	
9875641	Dentistry	
1277355	Tropical Medicine	
1277355	Veterinary Medicine	
8507086	Parasitology	
8507086	Tropical Medicine	
0410477	Tropical Medicine	
1301706	Tropical Medicine	
8107122	Gastroenterology	
8107122	Tropical Medicine	
0376231	Tropical Medicine	
9610576	Public Health	
9610576	Tropical Medicine	
8503728	Parasitology	
8503728	Tropical Medicine	
0423216	Parasitology	
0423216	Tropical Medicine	
21330020R	Hospitals	
0101671	Genetics	
0417363	Cell Biology	
9212467	Pulmonary Medicine	
1273730	Pulmonary Medicine	
100971555	Pulmonary Medicine	
101526492	Pulmonary Medicine	
0417364	Pulmonary Medicine	
0226300	Pulmonary Medicine	
21340140R	Dentistry	
1252155	Dentistry	
1252155	Public Health	
0111356	Neoplasms	
8409922	Neoplasms	
101775149	Neoplasms	
101775149	Virology	
0413766	Medicine	
7802736	Nursing	
7605188	Medicine	
7605188	Public Health	
7802267	Biology	
7802267	Public Health	
7605189	Medicine	
7605189	Public Health	
9515841	Gastroenterology	
9606065	Hematology	
9441758	Medicine	
101686048	Ophthalmology	
0417505	Pediatrics	
9426239	Cardiology	
9423821	Neurosurgery	
9114702	Dentistry	
9114702	Orthodontics	
9440471	Pathology	
9425936	Psychiatry	
7600196	Medicine	
7600197	Medicine	
9425544	Parasitology	
8915593	Nursing	
9815819	Genetics	
101244624	Genetics, Medical	
0067303	Medicine	
0141730	Medicine	
0417475	Virology	
9605018	History of Medicine	
101657176	Biochemistry	
0414153	Biochemistry	
7804246	Biochemistry	
101657175	Biochemistry	
0417367	Medicine	
7513702	Diagnostic Imaging	
8303585	Diagnostic Imaging	
7909167	Diagnostic Imaging	
9433356	Diagnostic Imaging	
0050452	Diagnostic Imaging	
0410553	Diagnostic Imaging	
9108340	Diagnostic Imaging	
9108340	Gynecology	
9108340	Obstetrics	
8809459	Diagnostic Imaging	
8002867	Pathology	
101274231	General Surgery	
101274231	Traumatology	
9700063	General Surgery	
9700063	Traumatology	
7802522	Nursing	
21410020R	Nursing	
0421514	Physiology	
9312954	Military Medicine	
9312954	Physiology	
9312954	Sports Medicine	
8502736	Traumatology	
7909168	Traumatology	
9918384886306676	Traumatology	
7612225	Traumatology	
0030444	Medicine	
0417371	Medicine	
0045472	Dentistry	
7905911	Dentistry	
9888940	Acquired Immunodeficiency Syndrome	
8915897	Dentistry	
8915897	Pediatrics	
101539818	General Surgery	
0332203	Medicine	
0331622	Medicine	
8411625	Nephrology	
9918452588006676	General Surgery	
9918452588006676	Gynecology	
9918452588006676	Urology	
